,기준뉴스문장,임계치문장,코사인유사도,클러스터갯수
7958,베트남 對 미국 수출 626억 달러 흑자..美 환율조작국 지정 빌미 KVINA,지난달 수출 12.6% 증가…역대 12월 최고 수출액,0.7004920044916627,64
2202,국립묘지 찾은 변창흠 국토교통부 장관,서울동부구치소 방문한 추미애 장관,0.7004920238354679,99
2039,서울동부구치소 방문한 추미애 장관,국립묘지 찾은 변창흠 국토교통부 장관,0.7004920238354679,90
5068,영주시 신혼부부 임차보증금 이자 지원한다…최대 6년,네이버 SME 스마트주문 결제 수수료 지원,0.7004932530342475,13
920,김정은 주민에게 친필 연하장...새 시대 앞당기기 위해 힘차게 싸울 것,김정은 신년 첫날 금수산태양궁전 참배…참석자 모두 마스크 착용안해,0.7004935969368713,123
1309,김정은 신년 첫날 금수산태양궁전 참배…참석자 모두 마스크 착용안해,김정은 주민에게 친필 연하장...새 시대 앞당기기 위해 힘차게 싸울 것,0.7004935969368713,72
4094,경주 철물점서 화재 1개동 전소…인명피해 없어,영월 상동성당서 불…솟구치는 연기,0.7004946722895729,75
3657,영월 상동성당서 불…솟구치는 연기,경주 철물점서 화재 1개동 전소…인명피해 없어,0.7004946722895729,49
8099,소형·혁신기업 ETF 뜬다…ARKK 등 투자 추천,롯데케미칼 안전환경에 3년간 5000억 투자,0.7004954192635932,19
8061,롯데케미칼 안전환경에 3년간 5000억 투자,소형·혁신기업 ETF 뜬다…ARKK 등 투자 추천,0.7004954192635932,15
7599,대졸 첫 직장 임시·일용직은 늘고 안정적 일자리 줄어,안정적 정착 위해…전남형 귀농산어촌 유지정책 시행,0.7004958675086401,6
4655,안정적 정착 위해…전남형 귀농산어촌 유지정책 시행,대졸 첫 직장 임시·일용직은 늘고 안정적 일자리 줄어,0.7004958675086401,11
6592,지난해 11월 면세점 내국인 구매 코로나 3월 이후 최대,충북 작년 11월 공동주택 분양 실적 등 큰폭 증가,0.7004959814218622,69
3374,속보 오늘1일 오후 6시까지 서울서 210명 신규 확진,경남 13명 확진…진주 골프모임·창원 교회 n차 감염 확산,0.7004963132423461,444
5346,해맞이객 사라진 간절곶,문무대왕릉 앞 바닷가 찾은 해맞이객,0.7004963279178059,126
4391,추미애 동부구치소 감염사태 뒤늦게 심려 끼쳐 송구,구치소 집단감염은 인권유린 文 겨냥한 野,0.7004976818626889,144
7150,Tata Motors 3분기 국내 판매량 150958대 24% 증가,대졸 첫 일자리 상용직은 줄고 임시·일용직은 증가,0.7004980025476806,17
748,현충탑 향하는 안철수 대표,신년인사회에서 발언하는 김종철 대표,0.7004981748376669,270
847,신년인사회에서 발언하는 김종철 대표,현충탑 향하는 안철수 대표,0.7004981748376669,178
629,신년인사회 발언하는 김종철 대표,현충탑 향하는 안철수 대표,0.7004981748376669,178
7074,국내 보험사 3분기 지급여력비율 전분기보다 7.5%p 상승,국내 기업의 ESG 경영…한경이 돕겠습니다,0.7004982122663529,19
8090,국내 기업의 ESG 경영…한경이 돕겠습니다,국내 보험사 3분기 지급여력비율 전분기보다 7.5%p 상승,0.7004982122663529,16
6712,중국 내수 등에 업은 화웨이 지난해 5G폰 판매 1위…올해는,한국 지난해 G20 국가 중 증시 상승률 1위,0.7004986162724022,42
7681,한국 지난해 G20 국가 중 증시 상승률 1위,중국 내수 등에 업은 화웨이 지난해 5G폰 판매 1위…올해는,0.7004986162724022,33
7850,열기 띤 증시 새해 첫 상장 ‘NBT’···코스피 1호 상장은 ‘솔루엠’ 예정,코스피 시총 사상 최초 GDP 넘어선 듯…삼전 150조원 증가,0.700498714848365,33
3258,확산세 조금씩 잡히고 있다…거리두기 현단계 연장 검토,신한울 3·4호기 비춘 한 줄기 빛…한수원 발전사업허가 연장 요청,0.7004992959561132,15
1318,이낙연 文대통령에게 이명박·박근혜 사면 건의하겠다,뉴스추적 이재명 대세론 확산…이낙연 사면론 반성부터,0.7004996452232444,366
790,이낙연 이명박·박근혜 대통령 사면 건의하겠다,뉴스추적 이재명 대세론 확산…이낙연 사면론 반성부터,0.7004996452232444,366
1184,이낙연 “이명박·박근혜 사면 文대통령에게 건의하겠다”,뉴스추적 이재명 대세론 확산…이낙연 사면론 반성부터,0.7004996452232444,366
2914,野 “인권변호사 출신 文 구치소 감염사태 사과해야”,추미애 구치소 감염 송구... 아들 군 의혹 재수사 여부는 미정,0.7005010250368109,22
3681,추미애 구치소 감염 송구... 아들 군 의혹 재수사 여부는 미정,野 “인권변호사 출신 文 구치소 감염사태 사과해야”,0.7005010250368109,77
918,文대통령 “느릿느릿 걸어도 황소걸음… 일상 회복으로 보답”,분향하는 문재인 대통령,0.7005017192896194,183
5715,전라남도 차별화된 귀농산어촌 유치 정책 추진,신년사이재현 인천 서구청장 “폐기물 선진화 정책 앞장”,0.7005017703494659,15
5154,신년사이재현 인천 서구청장 “폐기물 선진화 정책 앞장”,전라남도 차별화된 귀농산어촌 유치 정책 추진,0.7005017703494659,7
365,당 대회 ‘올인’ 김정은 신년사 없이 연하장만 “힘차게 싸울 것”,김정은 신년 첫날 금수산태양궁전 참배…올해 첫 공개활동종합,0.7005023605995271,125
4555,강추위 뚫고 새해 첫 일출 감상,강추위 속 언 손 녹이는 의료진,0.7005024153437472,135
4515,강추위 속 언 손 녹이는 의료진,강추위 뚫고 새해 첫 일출 감상,0.7005024153437472,58
1958,보호장갑 착용하는 정세균 총리,TF포토 정세균추미애 동부구치소 현장점검,0.700503028895108,167
1934,정세균 총리의 모두발언,TF포토 정세균추미애 동부구치소 현장점검,0.700503028895108,167
486,운영 마친 놀이터 살펴보는 안철수 대표,우리은행 거점점포·인근 영업점 협업 운영,0.7005042149052404,148
8455,우리은행 거점점포·인근 영업점 하나로 묶어 운영,운영 마친 놀이터 살펴보는 안철수 대표,0.7005042149052404,43
8520,우리은행 거점점포·인근 영업점 협업 운영,운영 마친 놀이터 살펴보는 안철수 대표,0.7005042149052404,43
803,국립현충원 참배하는 김종인 비상대책위원장,문재인 대통령 국무위원들과 국립서울현충원 참배,0.7005051081198267,299
2279,문재인 대통령 국무위원들과 국립서울현충원 참배,국립현충원 참배하는 김종인 비상대책위원장,0.7005051081198267,322
7710,닥터대디의 세이프키즈아이 팔꿈치 탈골 너무 걱정마세요,부동산 또 언급한 유시민 불로소득 더 과세해야,0.7005054851256066,18
8098,너무 비싼 美 불임치료…그 틈새 파고든 보험사 프로지니,부동산 또 언급한 유시민 불로소득 더 과세해야,0.7005054851256066,18
5924,부동산 또 언급한 유시민 불로소득 더 과세해야,너무 비싼 美 불임치료…그 틈새 파고든 보험사 프로지니,0.7005054851256066,29
4268,문 대통령 신년 지휘비행,文 신년 메시지 느릿느릿 걸어도 황소걸음 일상 회복으로 보답,0.7005062156234766,248
6118,로또청약 후보지는 어디…올 39만 가구 풀린다,7000만 달러 수출 신안천사김 ‘공로탑’,0.7005062507679818,26
8303,7000만 달러 수출 신안천사김 ‘공로탑’,로또청약 후보지는 어디…올 39만 가구 풀린다,0.7005062507679818,53
3209,1일 0시 0분 낙태죄 사망 죽은 법이 남긴 숙제들,“낙태죄 다시는 만나지 말자” ‘낙태죄 없는 2021년’ 맞는 여성들,0.700506465452518,11
5109,“낙태죄 다시는 만나지 말자” ‘낙태죄 없는 2021년’ 맞는 여성들,1일 0시 0분 낙태죄 사망 죽은 법이 남긴 숙제들,0.700506465452518,10
2840,사면론 던지고 이틀 만에 한발 물러난 이낙연…리더십 또 휘청,이낙연 李·朴 사면론에 與野 ‘우왕좌왕’…靑 ‘침묵’,0.7005065368429924,47
2832,이낙연 李·朴 사면론에 與野 ‘우왕좌왕’…靑 ‘침묵’,사면론 던지고 이틀 만에 한발 물러난 이낙연…리더십 또 휘청,0.7005065368429924,306
3433,새해 첫날 서울 코로나 신규 확진 196명,올해 국가공무원 6450명 선발…전년 대비 340명 늘어,0.700506544335887,437
5262,코로나19 신규확진 1029명 이틀만에 1000명대… 누적 사망자 917명상보,광주서 3일만에 두 자릿수 확진...누적 1098명,0.7005065594441836,373
2315,현충탑 참배 마친 문 대통령,이낙연 두 전직 대통령 사면 문 대통령에 건의하겠다,0.7005073670710088,352
7885,올 롯데홈·홈앤쇼핑 재승인…이완신·김옥찬 대표 시험대,바이오엔테크 CEO 초저온 보관 아닌 백신 올 여름께 나온다,0.7005090192698356,10
5969,바이오엔테크 CEO 초저온 보관 아닌 백신 올 여름께 나온다,올 롯데홈·홈앤쇼핑 재승인…이완신·김옥찬 대표 시험대,0.7005090192698356,9
4231,새해 첫날 인하대 화재 학생들 떠나고 10여분 뒤 공대 연구실서 발생,경남 새해 첫날부터 밤새 신규 확진자 13명 발생,0.7005101677958423,59
3416,김포서 확진자 접촉 등 8명 확진…누적 467명,청주 A교회 관련 14명째 확진…어린이집 2곳 검사 중,0.700510357031493,449
3393,부천 확진자 접촉 등 22명 확진…가족간 전염 15명,청주 A교회 관련 14명째 확진…어린이집 2곳 검사 중,0.700510357031493,449
4699,의령군 12억 원 들여 ‘농업인 지식정보실’ 만든다,주간실거래가아이파크삼성 50억 1위…10억 넘게 올랐네,0.7005115879059087,30
5511,코로나19 어제 1천29명 신규확진…거리두기 재연장 무게,3단계 요건 충족에도…수도권 거리두기 2.5단계 연장에 ‘무게’,0.7005116581600108,146
4046,3단계 요건 충족에도…수도권 거리두기 2.5단계 연장에 ‘무게’,코로나19 어제 1천29명 신규확진…거리두기 재연장 무게,0.7005116581600108,94
1980,서울동부구치소 찾은 정세균·추미애,정세균 총리 동부구치소 초동 대응 미흡 안타깝다,0.7005124912423843,89
8011,금감원 민원처리 결과 카톡으로 받을 수 있다,현대해상 최고감사책임자 전격교체… 금감원 출신 영입,0.700514131574559,16
7724,현대해상 최고감사책임자 전격교체… 금감원 출신 영입,금감원 민원처리 결과 카톡으로 받을 수 있다,0.700514131574559,16
315,유승민 전 대통령 사면 제안에 적극 동의…발언 진심이길,이낙연 국민통합 명분…“MB·박근혜 사면 건의”,0.70051446007328,162
5028,‘코로나 탓’ 제야의 종 타종 67년만에 현장행사 대신 영상 감상,8년만에 최고 점유율…현대차그룹 美서 코로나 뚫고 급성장,0.7005148444692726,11
6156,8년만에 최고 점유율…현대차그룹 美서 코로나 뚫고 급성장,‘코로나 탓’ 제야의 종 타종 67년만에 현장행사 대신 영상 감상,0.7005148444692726,9
2639,野 이틀 만에 사면 뒤집은 與 비겁하고 잔인…文 결자해지하라종합,사면론 한발 뺀 이낙연 “당사자 반성이 중요”,0.7005156878639298,13
2869,이낙연 이명박·박근혜 사면 반성 중요…대법 판결 기다려 보겠다,사면론 던지고 이틀 만에 한발 물러난 이낙연…리더십 또 휘청,0.7005158832139889,359
7682,새해 업종별 3대 키워드②식음료·외식업계 홈술·혼밥족 잡아라,경매브리핑‘1억대 아파트’ 경주 세정스위츠리버 25대 1,0.7005163465295839,24
6799,경매브리핑‘1억대 아파트’ 경주 세정스위츠리버 25대 1,새해 업종별 3대 키워드②식음료·외식업계 홈술·혼밥족 잡아라,0.7005163465295839,37
4528,정부 “8일부터 모든 외국인 코로나 음성확인서 제출해야”,제주 모든 공영관광지·자연관광명소 3일까지 ‘폐쇄’,0.700517741595834,64
4026,제주 모든 공영관광지·자연관광명소 3일까지 ‘폐쇄’,정부 “8일부터 모든 외국인 코로나 음성확인서 제출해야”,0.700517741595834,13
4305,2021년 새해 첫 태양,신축년 새해 정동진 일출...해변엔 아무도 없었다,0.7005177475858249,133
2190,국무위원들과 인사 나누는 추미애 법무부장관,현충원 참배위해 입장하는 문재인 대통령과 국무위원,0.7005182783563457,62
2241,현충원 참배위해 입장하는 문재인 대통령과 국무위원,국무위원들과 인사 나누는 추미애 법무부장관,0.7005182783563457,373
2217,현충원 찾은 文대통령 “국민 일상 되찾고 선도국가 도약”,국기에 경례하는 문 대통령,0.7005191165081303,214
4878,전국 지방경찰청 이름에서 ‘지방’이 빠진다.,충북 4년제 대학 등록금 전국 평균 웃돌아,0.7005198474685455,16
5884,충북 4년제 대학 등록금 전국 평균 웃돌아,전국 지방경찰청 이름에서 ‘지방’이 빠진다.,0.7005198474685455,15
8615,금융권 코로나 위기 속 디지털 전환·ESG 경영 ‘고삐’ 2021신년특집금융그룹 경영화두,은성수 금융위원장 “코로나19 위기 극복 최우선”,0.7005199878049829,29
7290,은성수 금융위원장 “코로나19 위기 극복 최우선”,금융권 코로나 위기 속 디지털 전환·ESG 경영 ‘고삐’ 2021신년특집금융그룹 경영화두,0.7005199878049829,19
3003,대전시 폐자재 야적장에서 불...4시간 넘게 진화 중,영월 상동성당서 불…인명피해 없어종합,0.7005205887238728,23
4245,영월 상동성당서 불…인명피해 없어종합,대전시 폐자재 야적장에서 불...4시간 넘게 진화 중,0.7005205887238728,70
7151,Mahindra 및 Mahindra Exec  향후 Ford와 협업할 수 있는 기회를 모색합니다.,靑 전직 대통령 사면에 이낙연 대표가 실제 건의해야 논의할 수 있는 문제,0.7005206956608293,15
